1 1
2 1
3 1.05
4 1.44
5 2.27
6 3.14
7 5.33
8 4.04
9 6.85
10 12.85
11 13
12 13.87
13 14.95
14 19.49
15 24.5
16 29.25
17 27.47
18 33.45
19 41.02
20 36.56
21 42.04
22 49.12
23 55.84
24 60.33
25 61.99
26 93.54
27 84.8
28 91.11
29 127.24
